时间,数据A_光纤位移计数据_mm,数据B_振弦式位移计数据_mm,问题1_建模样本标记,问题1_非初始零值异常标记,问题1_A校正后_mm,问题1_校正前残差_A减B_mm,问题1_校正后残差_校正A减B_mm,问题1_校正前绝对误差_mm,问题1_校正后绝对误差_mm
2024-01-11 08:50,42.862,45.506,True,False,37.26105948502191,-2.6439999999999984,-8.24494051497809,2.6439999999999984,8.24494051497809
2024-01-11 09:00,51.676,48.186,True,False,45.03292453783987,3.490000000000002,-3.153075462160132,3.490000000000002,3.153075462160132
2024-01-11 09:10,56.782,49.811,True,False,49.53520987476844,6.9709999999999965,-0.2757901252315591,6.9709999999999965,0.2757901252315591
2024-01-11 09:20,57.151,49.86,True,False,49.86058067173802,7.291000000000004,0.0005806717380210102,7.291000000000004,0.0005806717380210102
2024-01-11 09:30,57.421,49.925,True,False,50.098656864642585,7.496000000000002,0.173656864642588,7.496000000000002,0.173656864642588
2024-01-11 09:40,45.568,46.411,True,False,39.64711199613212,-0.8430000000000035,-6.7638880038678835,0.8430000000000035,6.7638880038678835
2024-01-11 09:50,57.204,49.955,True,False,49.90731414664151,7.249000000000002,-0.04768585335848741,7.249000000000002,0.04768585335848741
2024-01-11 10:00,57.755,50.025,True,False,50.39316593290231,7.730000000000004,0.3681659329023148,7.730000000000004,0.3681659329023148
2024-01-11 10:10,57.445,50.089,True,False,50.11981919290077,7.356000000000002,0.030819192900771952,7.356000000000002,0.030819192900771952
2024-01-11 10:20,47.391,47.057,True,False,41.254567180076656,0.3339999999999961,-5.802432819923347,0.3339999999999961,5.802432819923347
2024-01-11 10:30,57.325,50.051,True,False,50.01400755160986,7.274000000000001,-0.03699244839014426,7.274000000000001,0.03699244839014426
2024-01-11 10:40,62.666,51.728,True,False,54.723507352733144,10.937999999999995,2.995507352733142,10.937999999999995,2.995507352733142
2024-01-11 10:50,57.525,50.201,True,False,50.19036028709471,7.323999999999998,-0.010639712905287979,7.323999999999998,0.010639712905287979
2024-01-11 11:00,57.842,50.197,True,False,50.46987937283822,7.644999999999996,0.2728793728382186,7.644999999999996,0.2728793728382186
2024-01-11 11:10,57.713,50.273,True,False,50.35613185845049,7.439999999999998,0.08313185845048565,7.439999999999998,0.08313185845048565
2024-01-11 11:20,57.974,50.235,True,False,50.586272178258234,7.738999999999997,0.35127217825823465,7.738999999999997,0.35127217825823465
2024-01-11 11:30,57.76,50.324,True,False,50.397574751289426,7.436,0.07357475128942781,7.436,0.07357475128942781
2024-01-11 11:40,57.423,50.293,True,False,50.10042039199744,7.130000000000003,-0.19257960800256058,7.130000000000003,0.19257960800256058
2024-01-11 11:50,49.066,47.777,True,False,42.731521339762395,1.2890000000000015,-5.045478660237606,1.2890000000000015,5.045478660237606
2024-01-11 12:00,58.199,50.436,True,False,50.78466900567871,7.762999999999998,0.3486690056787083,7.762999999999998,0.3486690056787083
2024-01-11 12:10,57.765,50.44,True,False,50.40198356967655,7.325000000000003,-0.03801643032344515,7.325000000000003,0.03801643032344515
2024-01-11 12:20,57.963,50.48,True,False,50.57657277780657,7.483000000000004,0.09657277780657125,7.483000000000004,0.09657277780657125
2024-01-11 12:30,58.454,50.544,True,False,51.00951874342191,7.910000000000004,0.46551874342191013,7.910000000000004,0.46551874342191013
2024-01-11 12:40,57.822,50.499,True,False,50.45224409928974,7.323,-0.04675590071025937,7.323,0.04675590071025937
2024-01-11 12:50,57.946,50.576,True,False,50.561582795290356,7.369999999999997,-0.014417204709644693,7.369999999999997,0.014417204709644693
2024-01-11 13:00,58.076,50.612,True,False,50.676212073355515,7.463999999999999,0.06421207335551316,7.463999999999999,0.06421207335551316
2024-01-11 13:10,44.142,46.417,True,False,38.389716992125045,-2.2749999999999986,-8.027283007874956,2.2749999999999986,8.027283007874956
2024-01-11 13:20,57.934,50.656,True,False,50.55100163116126,7.277999999999999,-0.1049983688387357,7.277999999999999,0.1049983688387357
2024-01-11 13:30,58.245,50.72,True,False,50.825230134840226,7.524999999999999,0.1052301348402267,7.524999999999999,0.1052301348402267
2024-01-11 13:40,57.992,50.666,True,False,50.60214392445187,7.3260000000000005,-0.06385607554812367,7.3260000000000005,0.06385607554812367
2024-01-11 13:50,57.924,50.73,True,False,50.54218399438702,7.194000000000003,-0.18781600561298006,7.194000000000003,0.18781600561298006
2024-01-11 14:00,68.894,54.049,True,False,60.215131535731814,14.845000000000006,6.1661315357318145,14.845000000000006,6.1661315357318145
2024-01-11 14:10,58.578,50.849,True,False,51.11885743942253,7.729000000000006,0.2698574394225304,7.729000000000006,0.2698574394225304
2024-01-11 14:20,58.369,50.855,True,False,50.93456883084084,7.514000000000003,0.07956883084084154,7.514000000000003,0.07956883084084154
2024-01-11 14:30,57.945,50.837,True,False,50.56070103161293,7.107999999999997,-0.27629896838707424,7.107999999999997,0.27629896838707424
2024-01-11 14:40,58.503,50.952,True,False,51.0527251636157,7.551000000000002,0.10072516361569939,7.551000000000002,0.10072516361569939
2024-01-11 14:50,58.69,50.986,True,False,51.21761497129405,7.704000000000001,0.23161497129405006,7.704000000000001,0.23161497129405006
2024-01-11 15:00,51.906,49.042,True,False,45.23573018364746,2.863999999999997,-3.8062698163525397,2.863999999999997,3.8062698163525397
2024-01-11 15:10,58.512,51.023,True,False,51.06066103671252,7.488999999999997,0.03766103671251386,7.488999999999997,0.03766103671251386
2024-01-11 15:20,58.873,51.111,True,False,51.3789777242627,7.7620000000000005,0.2679777242626997,7.7620000000000005,0.2679777242626997
2024-01-11 15:30,58.164,51.058,True,False,50.75380727696886,7.106000000000002,-0.304192723031143,7.106000000000002,0.304192723031143
2024-01-11 15:40,58.55,51.145,True,False,51.09416805645464,7.404999999999994,-0.05083194354536147,7.404999999999994,0.05083194354536147
2024-01-11 15:50,58.927,51.239,True,False,51.426592962843614,7.688000000000002,0.18759296284361682,7.688000000000002,0.18759296284361682
2024-01-11 16:00,58.628,51.235,True,False,51.162945623293744,7.393000000000001,-0.07205437670625514,7.393000000000001,0.07205437670625514
2024-01-11 16:10,58.879,51.295,True,False,51.38426830632724,7.583999999999996,0.08926830632724148,7.583999999999996,0.08926830632724148
2024-01-11 16:20,58.576,51.261,True,False,51.11709391206767,7.314999999999998,-0.14390608793232929,7.314999999999998,0.14390608793232929
2024-01-11 16:30,51.866,49.226,True,False,45.20045963655049,2.6400000000000006,-4.025540363449508,2.6400000000000006,4.025540363449508
2024-01-11 16:40,58.555,51.308,True,False,51.09857687484177,7.247,-0.20942312515823147,7.247,0.20942312515823147
2024-01-11 16:50,59.32,51.387,True,False,51.77312608807137,7.933,0.3861260880713715,7.933,0.3861260880713715
2024-01-11 17:00,58.947,51.412,True,False,51.4442282363921,7.535000000000004,0.032228236392100484,7.535000000000004,0.032228236392100484
2024-01-11 17:10,58.953,51.464,True,False,51.449518818456646,7.489000000000004,-0.014481181543352761,7.489000000000004,0.014481181543352761
2024-01-11 17:20,59.427,51.518,True,False,51.86747480155577,7.908999999999999,0.3494748015557718,7.908999999999999,0.3494748015557718
2024-01-11 17:30,59.433,51.563,True,False,51.87276538362032,7.869999999999997,0.30976538362031647,7.869999999999997,0.30976538362031647
2024-01-11 17:40,59.077,51.546,True,False,51.55885751445726,7.530999999999999,0.012857514457259356,7.530999999999999,0.012857514457259356
2024-01-11 17:50,59.289,51.619,True,False,51.74579141407122,7.670000000000002,0.12679141407122074,7.670000000000002,0.12679141407122074
2024-01-11 18:00,58.893,51.589,True,False,51.39661299781119,7.304000000000002,-0.19238700218880922,7.304000000000002,0.19238700218880922
2024-01-11 18:10,59.198,51.651,True,False,51.665550919425606,7.546999999999997,0.01455091942560216,7.546999999999997,0.01455091942560216
2024-01-11 18:20,59.367,51.705,True,False,51.81456898091031,7.661999999999999,0.10956898091031064,7.661999999999999,0.10956898091031064
2024-01-11 18:30,70.876,55.289,True,False,61.962787144386816,15.587000000000003,6.673787144386814,15.587000000000003,6.673787144386814
2024-01-11 18:40,59.45,51.76,True,False,51.88775536613653,7.690000000000005,0.12775536613653315,7.690000000000005,0.12775536613653315
2024-01-11 18:50,59.616,51.812,True,False,52.03412813658897,7.804000000000002,0.2221281365889709,7.804000000000002,0.2221281365889709
2024-01-11 19:00,59.261,51.744,True,False,51.721102031103335,7.517000000000003,-0.022897968896664622,7.517000000000003,0.022897968896664622
2024-01-11 19:10,59.664,51.855,True,False,52.07645279310534,7.809000000000005,0.2214527931053425,7.809000000000005,0.2214527931053425
2024-01-11 19:20,72.656,55.789,True,False,63.53232649020211,16.867000000000004,7.743326490202108,16.867000000000004,7.743326490202108
2024-01-11 19:30,59.383,51.897,True,False,51.8286771997491,7.486000000000004,-0.06832280025089688,7.486000000000004,0.06832280025089688
2024-01-11 19:40,59.557,51.92,True,False,51.98210407962094,7.6370000000000005,0.062104079620937114,7.6370000000000005,0.062104079620937114
2024-01-11 19:50,69.17,54.941,True,False,60.458498310700925,14.229,5.517498310700923,14.229,5.517498310700923
2024-01-11 20:00,45.183,47.642,True,False,39.30763298032376,-2.459000000000003,-8.334367019676243,2.459000000000003,8.334367019676243
2024-01-11 20:10,59.512,52.013,True,False,51.94242471413684,7.499000000000002,-0.07057528586315698,7.499000000000002,0.07057528586315698
2024-01-11 20:20,59.692,52.088,True,False,52.10114217607322,7.603999999999999,0.01314217607321666,7.603999999999999,0.01314217607321666
2024-01-11 20:30,60.133,52.178,True,False,52.489999957817346,7.955000000000005,0.3119999578173491,7.955000000000005,0.3119999578173491
2024-01-11 20:40,59.722,52.122,True,False,52.12759508639595,7.600000000000001,0.005595086395949522,7.600000000000001,0.005595086395949522
2024-01-11 20:50,59.796,52.168,True,False,52.192845598525345,7.628,0.024845598525345736,7.628,0.024845598525345736
2024-01-11 21:00,71.99,55.814,True,False,62.9450718810375,16.175999999999995,7.131071881037499,16.175999999999995,7.131071881037499
2024-01-11 21:10,59.84,52.243,True,False,52.23164320033202,7.597000000000001,-0.01135679966797909,7.597000000000001,0.01135679966797909
2024-01-11 21:20,59.673,52.219,True,False,52.08438866620216,7.454000000000001,-0.1346113337978423,7.454000000000001,0.1346113337978423
2024-01-11 21:30,59.818,52.282,True,False,52.21224439942868,7.536000000000001,-0.06975560057131958,7.536000000000001,0.06975560057131958
2024-01-11 21:40,68.446,54.862,True,False,59.82010140824571,13.583999999999996,4.95810140824571,13.583999999999996,4.95810140824571
2024-01-11 21:50,74.505,56.698,True,False,65.16270752975967,17.806999999999995,8.464707529759671,17.806999999999995,8.464707529759671
2024-01-11 22:00,51.836,49.97,True,False,45.17400672622776,1.8659999999999997,-4.79599327377224,1.8659999999999997,4.79599327377224
2024-01-11 22:10,60.241,52.433,True,False,52.58523043497917,7.808,0.15223043497916677,7.808,0.15223043497916677
2024-01-11 22:20,60.143,52.448,True,False,52.498817594591586,7.695,0.05081759459158519,7.695,0.05081759459158519
2024-01-11 22:30,71.208,55.845,True,False,62.25553268529169,15.363,6.410532685291692,15.363,6.410532685291692
2024-01-11 22:40,60.858,52.595,True,False,53.12927862394997,8.262999999999998,0.534278623949973,8.262999999999998,0.534278623949973
2024-01-11 22:50,53.804,50.552,True,False,46.90931764339882,3.2520000000000024,-3.6426823566011777,3.2520000000000024,3.6426823566011777
2024-01-11 23:00,60.55,52.633,True,False,52.85769541130328,7.9169999999999945,0.22469541130327997,7.9169999999999945,0.22469541130327997
2024-01-11 23:10,59.999,52.609,True,False,52.37184362504249,7.390000000000001,-0.23715637495751452,7.390000000000001,0.23715637495751452
2024-01-11 23:20,70.67,55.75,True,False,61.78114382683741,14.920000000000002,6.031143826837408,14.920000000000002,6.031143826837408
2024-01-11 23:30,60.487,52.694,True,False,52.80214429962555,7.792999999999999,0.10814429962555039,7.792999999999999,0.10814429962555039
2024-01-11 23:40,60.687,52.719,True,False,52.978497035110415,7.967999999999996,0.2594970351104138,7.967999999999996,0.2594970351104138
2024-01-11 23:50,60.544,52.78,True,False,52.852404829238736,7.763999999999996,0.07240482923873515,7.763999999999996,0.07240482923873515
2024-01-12 00:00,60.516,52.792,True,False,52.82771544627086,7.723999999999997,0.03571544627085643,7.723999999999997,0.03571544627085643
2024-01-12 00:10,60.746,52.871,True,False,53.03052109207845,7.875,0.15952109207844956,7.875,0.15952109207844956
2024-01-12 00:20,60.869,52.918,True,False,53.138978024401645,7.9510000000000005,0.2209780244016457,7.9510000000000005,0.2209780244016457
2024-01-12 00:30,60.838,52.906,True,False,53.111643350401486,7.932000000000002,0.20564335040148762,7.932000000000002,0.20564335040148762
2024-01-12 00:40,60.982,52.957,True,False,53.23861731995059,8.024999999999999,0.28161731995059114,8.024999999999999,0.28161731995059114
2024-01-12 00:50,60.457,52.955,True,False,52.77569138930282,7.5020000000000024,-0.17930861069717707,7.5020000000000024,0.17930861069717707
2024-01-12 01:00,60.494,52.989,True,False,52.80831664536752,7.505000000000003,-0.1806833546324782,7.505000000000003,0.1806833546324782
2024-01-12 01:10,68.736,55.369,True,False,60.07581287469877,13.367000000000004,4.70681287469877,13.367000000000004,4.70681287469877
2024-01-12 01:20,60.971,53.118,True,False,53.22891791949892,7.852999999999994,0.11091791949891672,7.852999999999994,0.11091791949891672
2024-01-12 01:30,61.106,53.151,True,False,53.347956015951205,7.954999999999998,0.19695601595120138,7.954999999999998,0.19695601595120138
2024-01-12 01:40,60.662,53.156,True,False,52.95645294317481,7.506,-0.19954705682518892,7.506,0.19954705682518892
2024-01-12 01:50,61.001,53.194,True,False,53.25537082982165,7.806999999999995,0.06137082982164799,7.806999999999995,0.06137082982164799
2024-01-12 02:00,60.425,53.129,True,False,52.74747495162524,7.295999999999999,-0.38152504837475476,7.295999999999999,0.38152504837475476
2024-01-12 02:10,68.982,55.517,True,False,60.29272673934515,13.464999999999996,4.775726739345146,13.464999999999996,4.775726739345146
2024-01-12 02:20,60.864,53.203,True,False,53.13456920601452,7.660999999999994,-0.06843079398548468,7.660999999999994,0.06843079398548468
2024-01-12 02:30,61.145,53.32,True,False,53.382344799370756,7.825000000000003,0.062344799370755766,7.825000000000003,0.062344799370755766
2024-01-12 02:40,61.054,53.339,True,False,53.30210430472514,7.715000000000003,-0.03689569527485759,7.715000000000003,0.03689569527485759
2024-01-12 02:50,61.081,53.392,True,False,53.3259119240156,7.689,-0.06608807598440336,7.689,0.06608807598440336
2024-01-12 03:00,61.394,53.407,True,False,53.60190395504941,7.987000000000002,0.19490395504941205,7.987000000000002,0.19490395504941205
2024-01-12 03:10,72.411,56.78,True,False,63.31629438923315,15.631,6.536294389233149,15.631,6.536294389233149
2024-01-12 03:20,61.041,53.456,True,False,53.29064137691862,7.584999999999994,-0.1653586230813815,7.584999999999994,0.1653586230813815
2024-01-12 03:30,61.018,53.442,True,False,53.27036081233787,7.5760000000000005,-0.17163918766213015,7.5760000000000005,0.17163918766213015
2024-01-12 03:40,60.938,53.53,True,False,53.19981971814392,7.408000000000001,-0.33018028185608017,7.408000000000001,0.33018028185608017
2024-01-12 03:50,74.536,57.596,True,False,65.19004220375983,16.940000000000005,7.594042203759834,16.940000000000005,7.594042203759834
2024-01-12 04:00,61.782,53.628,True,False,53.94402826189005,8.153999999999996,0.31602826189004674,8.153999999999996,0.31602826189004674
2024-01-12 04:10,61.605,53.669,True,False,53.787956090985936,7.936,0.11895609098593951,7.936,0.11895609098593951
2024-01-12 04:20,61.715,53.711,True,False,53.88495009550262,8.004000000000005,0.17395009550261875,8.004000000000005,0.17395009550261875
2024-01-12 04:30,53.847,51.478,True,False,46.947233481528066,2.3689999999999998,-4.5307665184719355,2.3689999999999998,4.5307665184719355
2024-01-12 04:40,53.804,51.397,True,False,46.90931764339882,2.4070000000000036,-4.4876823566011765,2.4070000000000036,4.4876823566011765
2024-01-12 04:50,61.781,53.818,True,False,53.94314649821262,7.963000000000001,0.12514649821262225,7.963000000000001,0.12514649821262225
2024-01-12 05:00,61.448,53.78,True,False,53.649519193630326,7.667999999999999,-0.1304808063696754,7.667999999999999,0.1304808063696754
2024-01-12 05:10,56.374,52.176,True,False,49.175450294379324,4.198,-3.000549705620678,4.198,3.000549705620678
2024-01-12 05:20,55.24,51.928,True,False,48.17553028418015,3.3120000000000047,-3.7524697158198492,3.3120000000000047,3.7524697158198492
2024-01-12 05:30,56.405,52.247,True,False,49.202784968379476,4.158000000000001,-3.0442150316205243,4.158000000000001,3.0442150316205243
2024-01-12 05:40,61.55,53.878,True,False,53.7394590887276,7.671999999999997,-0.13854091127240054,7.671999999999997,0.13854091127240054
2024-01-12 05:50,52.596,51.233,True,False,45.844147121070236,1.3629999999999995,-5.388852878929761,1.3629999999999995,5.388852878929761
2024-01-12 06:00,61.844,54.07,True,False,53.99869760989036,7.774000000000001,-0.07130239010964345,7.774000000000001,0.07130239010964345
2024-01-12 06:10,52.35,51.123,True,False,45.62723325642386,1.2270000000000039,-5.495766743576141,1.2270000000000039,5.495766743576141
2024-01-12 06:20,61.967,54.09,True,False,54.10715454221354,7.876999999999995,0.017154542213539514,7.876999999999995,0.017154542213539514
2024-01-12 06:30,61.868,54.071,True,False,54.01985993814854,7.797000000000004,-0.0511400618514557,7.797000000000004,0.0511400618514557
2024-01-12 06:40,61.957,54.082,True,False,54.098336905439304,7.875,0.016336905439302996,7.875,0.016336905439302996
2024-01-12 06:50,61.903,54.159,True,False,54.05072166685839,7.744,-0.10827833314161239,7.744,0.10827833314161239
2024-01-12 07:00,61.931,54.21,True,False,54.075411049826265,7.7209999999999965,-0.13458895017373607,7.7209999999999965,0.13458895017373607
2024-01-12 07:10,62.034,54.228,True,False,54.16623270860097,7.805999999999997,-0.061767291399029034,7.805999999999997,0.061767291399029034
2024-01-12 07:20,68.883,56.227,True,False,60.20543213528014,12.655999999999999,3.978432135280144,12.655999999999999,3.978432135280144
2024-01-12 07:30,61.917,54.306,True,False,54.06306635834233,7.611000000000004,-0.24293364165766462,7.611000000000004,0.24293364165766462
2024-01-12 07:40,62.287,54.34,True,False,54.389318918989325,7.946999999999996,0.0493189189893215,7.946999999999996,0.0493189189893215
2024-01-12 07:50,76.188,58.531,True,False,66.6467157988648,17.657000000000004,8.115715798864805,17.657000000000004,8.115715798864805
2024-01-12 08:00,62.149,54.431,True,False,54.26763553150477,7.7180000000000035,-0.16336446849522446,7.7180000000000035,0.16336446849522446
2024-01-12 08:10,62.549,54.446,True,False,54.6203410024745,8.103000000000002,0.1743410024744989,8.103000000000002,0.1743410024744989
2024-01-12 08:20,62.328,54.477,True,False,54.42547122976373,7.851000000000006,-0.05152877023626701,7.851000000000006,0.05152877023626701
2024-01-12 08:30,62.473,54.484,True,False,54.55332696299025,7.988999999999997,0.06932696299024599,7.988999999999997,0.06932696299024599
2024-01-12 08:40,62.254,54.529,True,False,54.36022071763433,7.724999999999994,-0.1687792823656764,7.724999999999994,0.1687792823656764
2024-01-12 08:50,62.704,54.622,True,False,54.75701437247527,8.082,0.13501437247526837,8.082,0.13501437247526837
2024-01-12 09:00,62.265,54.575,True,False,54.36992011808599,7.689999999999998,-0.20507988191400983,7.689999999999998,0.20507988191400983
2024-01-12 09:10,62.552,54.645,True,False,54.62298629350677,7.9069999999999965,-0.022013706493233087,7.9069999999999965,0.022013706493233087
2024-01-12 09:20,62.808,54.688,True,False,54.848717794927396,8.119999999999997,0.16071779492739324,8.119999999999997,0.16071779492739324
2024-01-12 09:30,63.141,54.774,True,False,55.1423450995097,8.366999999999997,0.3683450995096962,8.366999999999997,0.3683450995096962
2024-01-12 09:40,51.921,51.472,True,False,45.24895663880883,0.44899999999999807,-6.2230433611911735,0.44899999999999807,6.2230433611911735
2024-01-12 09:50,62.8,54.77,True,False,54.841663685508,8.029999999999994,0.07166368550799973,8.029999999999994,0.07166368550799973
2024-01-12 10:00,77.864,59.296,True,False,68.12455172222796,18.568000000000005,8.828551722227964,18.568000000000005,8.828551722227964
2024-01-12 10:10,73.529,58.053,True,False,64.30210618059353,15.475999999999999,6.249106180593529,15.475999999999999,6.249106180593529
2024-01-12 10:20,68.314,56.575,True,False,59.7037086028257,11.73899999999999,3.1287086028256965,11.73899999999999,3.1287086028256965
2024-01-12 10:30,63.156,54.903,True,False,55.15557155467106,8.253,0.2525715546710643,8.253,0.2525715546710643
2024-01-12 10:40,62.529,54.869,True,False,54.60270572892602,7.660000000000004,-0.2662942710739813,7.660000000000004,0.2662942710739813
2024-01-12 10:50,52.5,51.809,True,False,45.75949780803751,0.6910000000000025,-6.049502191962489,0.6910000000000025,6.049502191962489
2024-01-12 11:00,62.912,54.969,True,False,54.94042121737953,7.942999999999998,-0.028578782620471088,7.942999999999998,0.028578782620471088
2024-01-12 11:10,55.793,52.847,True,False,48.66314559779579,2.945999999999998,-4.1838544022042115,2.945999999999998,4.1838544022042115
2024-01-12 11:20,62.807,55.066,True,False,54.847836031249976,7.741,-0.21816396875002653,7.741,0.21816396875002653
2024-01-12 11:30,62.978,55.096,True,False,54.99861762008953,7.882000000000005,-0.09738237991046361,7.882000000000005,0.09738237991046361
2024-01-12 11:40,62.733,55.09,True,False,54.78258551912057,7.642999999999994,-0.30741448087943013,7.642999999999994,0.30741448087943013
2024-01-12 11:50,75.951,58.957,True,False,66.43773780731523,16.993999999999993,7.480737807315229,16.993999999999993,7.480737807315229
2024-01-12 12:00,62.736,55.124,True,False,54.78523081015285,7.611999999999995,-0.33876918984715587,7.611999999999995,0.33876918984715587
2024-01-12 12:10,73.576,58.325,True,False,64.34354907343247,15.25099999999999,6.018549073432467,15.25099999999999,6.018549073432467
2024-01-12 12:20,51.131,51.592,True,False,44.55236333364361,-0.4609999999999985,-7.039636666356387,0.4609999999999985,7.039636666356387
2024-01-12 12:30,63.063,55.329,True,False,55.0735675326706,7.734000000000002,-0.25543246732939906,7.734000000000002,0.25543246732939906
2024-01-12 12:40,63.323,55.306,True,False,55.30282608880093,8.017000000000003,-0.0031739111990702895,8.017000000000003,0.0031739111990702895
2024-01-12 12:50,53.567,52.353,True,False,46.700339651849255,1.2139999999999986,-5.6526603481507465,1.2139999999999986,5.6526603481507465
2024-01-12 13:00,63.186,55.385,True,False,55.182024464993795,7.801000000000002,-0.20297553500620324,7.801000000000002,0.20297553500620324
2024-01-12 13:10,63.481,55.419,True,False,55.44214474983397,8.062000000000005,0.023144749833974743,8.062000000000005,0.023144749833974743
2024-01-12 13:20,63.767,55.514,True,False,55.69432916157732,8.253,0.18032916157731904,8.253,0.18032916157731904
2024-01-12 13:30,77.051,59.551,True,False,67.407677852482,17.5,7.856677852481994,17.5,7.856677852481994
2024-01-12 13:40,52.465,52.28,True,False,45.72863607932766,0.18500000000000227,-6.551363920672344,0.18500000000000227,6.551363920672344
2024-01-12 13:50,63.311,55.5,True,False,55.292244924671834,7.811,-0.20775507532816562,7.811,0.20775507532816562
2024-01-12 14:00,63.984,55.63,True,False,55.8856718795784,8.354,0.25567187957840076,8.354,0.25567187957840076
2024-01-12 14:10,63.585,55.665,True,False,55.5338481722861,7.920000000000002,-0.1311518277139001,7.920000000000002,0.1311518277139001
2024-01-12 14:20,63.582,55.643,True,False,55.531202881253826,7.939,-0.11179711874617482,7.939,0.11179711874617482
2024-01-12 14:30,64.016,55.755,True,False,55.91388831725598,8.261000000000003,0.15888831725597896,8.261000000000003,0.15888831725597896
2024-01-12 14:40,64.038,55.797,True,False,55.93328711815931,8.241,0.13628711815931638,8.241,0.13628711815931638
2024-01-12 14:50,63.919,55.813,True,False,55.82835724054581,8.105999999999995,0.015357240545810669,8.105999999999995,0.015357240545810669
2024-01-12 15:00,55.329,53.257,True,False,48.25400725147091,2.0720000000000027,-5.002992748529088,2.0720000000000027,5.002992748529088
2024-01-12 15:10,72.601,58.402,True,False,63.483829487943765,14.198999999999998,5.081829487943764,14.198999999999998,5.081829487943764
2024-01-12 15:20,63.872,55.858,True,False,55.786914347706876,8.014000000000003,-0.07108565229312092,8.014000000000003,0.07108565229312092
2024-01-12 15:30,78.448,60.201,True,False,68.63950170984376,18.246999999999993,8.438501709843756,18.246999999999993,8.438501709843756
2024-01-12 15:40,64.034,55.879,True,False,55.92976006344962,8.155000000000008,0.050760063449622805,8.155000000000008,0.050760063449622805
2024-01-12 15:50,63.981,55.931,True,False,55.88302658854613,8.050000000000004,-0.04797341145386724,8.050000000000004,0.04797341145386724
2024-01-12 16:00,64.393,55.987,True,False,56.24631322364495,8.405999999999999,0.2593132236449449,8.405999999999999,0.2593132236449449
2024-01-12 16:10,64.578,56.044,True,False,56.40943950396845,8.534000000000006,0.36543950396845304,8.534000000000006,0.36543950396845304
2024-01-12 16:20,52.363,52.534,True,False,45.638696184230376,-0.17099999999999937,-6.895303815769623,0.17099999999999937,6.895303815769623
2024-01-12 16:30,64.356,56.117,True,False,56.21368796758024,8.238999999999997,0.09668796758024456,8.238999999999997,0.09668796758024456
2024-01-12 16:40,64.18,56.127,True,False,56.05849756035357,8.053000000000004,-0.06850243964642999,8.053000000000004,0.06850243964642999
2024-01-12 16:50,64.332,56.139,True,False,56.19252563932206,8.19299999999999,0.053525639322053564,8.19299999999999,0.053525639322053564
2024-01-12 17:00,64.009,56.209,True,False,55.90771597151401,7.799999999999997,-0.3012840284859948,7.799999999999997,0.3012840284859948
2024-01-12 17:10,64.778,56.25,True,False,56.58579223945331,8.528000000000006,0.33579223945331194,8.528000000000006,0.33579223945331194
2024-01-12 17:20,64.492,56.25,True,False,56.33360782770996,8.242000000000004,0.08360782770996167,8.242000000000004,0.08360782770996167
2024-01-12 17:30,64.347,56.27,True,False,56.20575209448342,8.076999999999991,-0.06424790551658077,8.076999999999991,0.06424790551658077
2024-01-12 17:40,63.996,56.309,True,False,55.896253043707496,7.687000000000005,-0.41274695629250147,7.687000000000005,0.41274695629250147
2024-01-12 17:50,64.486,56.387,True,False,56.328317245645415,8.099000000000004,-0.05868275435458514,8.099000000000004,0.05868275435458514
2024-01-12 18:00,52.614,52.847,True,False,45.860018867263875,-0.2330000000000041,-6.986981132736126,0.2330000000000041,6.986981132736126
2024-01-12 18:10,64.802,56.455,True,False,56.6069545677115,8.347000000000008,0.15195456771149907,8.347000000000008,0.15195456771149907
2024-01-12 18:20,51.638,52.605,True,False,44.999417518097744,-0.9669999999999987,-7.605582481902253,0.9669999999999987,7.605582481902253
2024-01-12 18:30,78.261,60.481,True,False,68.47461190216542,17.779999999999994,7.993611902165419,17.779999999999994,7.993611902165419
2024-01-12 18:40,64.744,56.533,True,False,56.55581227442088,8.210999999999999,0.022812274420878964,8.210999999999999,0.022812274420878964
2024-01-12 18:50,64.312,56.484,True,False,56.17489036577358,7.827999999999996,-0.3091096342264237,7.827999999999996,0.3091096342264237
2024-01-12 19:00,64.682,56.624,True,False,56.50114292642058,8.058,-0.12285707357942499,8.058,0.12285707357942499
2024-01-12 19:10,64.316,56.568,True,False,56.17841742048328,7.748000000000005,-0.3895825795167198,7.748000000000005,0.3895825795167198
2024-01-12 19:20,64.763,56.669,True,False,56.57256578429195,8.094000000000008,-0.09643421570804378,8.094000000000008,0.09643421570804378
2024-01-12 19:30,64.871,56.693,True,False,56.667796261453766,8.177999999999997,-0.02520373854623159,8.177999999999997,0.02520373854623159
2024-01-12 19:40,64.859,56.661,True,False,56.65721509732467,8.197999999999993,-0.003784902675327828,8.197999999999993,0.003784902675327828
2024-01-12 19:50,50.494,52.451,True,False,43.99067987112432,-1.9570000000000007,-8.46032012887568,1.9570000000000007,8.46032012887568
2024-01-12 20:00,54.392,53.651,True,False,47.42779468572432,0.7409999999999997,-6.223205314275681,0.7409999999999997,6.223205314275681
2024-01-12 20:10,65.224,56.84,True,False,56.97905883958456,8.384,0.1390588395845569,8.384,0.1390588395845569
2024-01-12 20:20,56.623,54.39,True,False,49.39500945005798,2.232999999999997,-4.994990549942024,2.232999999999997,4.994990549942024
2024-01-12 20:30,65.27,56.91,True,False,57.01961996874607,8.36,0.10961996874607394,8.36,0.10961996874607394
